seller_id,performance,performance_score,order_count,total_sales,avg_order_value,avg_processing_time,avg_delivery_days,prediction,on_time_delivery_rate,shipping_ratio
w9ptuc8pJES1,High,51.12,1,190.06,190.06,0.0085532407407407,4.008553240740741,0,100.0,14.421761548984533
LIriB2ONZxnZ,High,51.03,1,189.72,189.72,0.0086574074074074,4.008657407407408,0,100.0,20.266708834071263
422TdwqYOWdw,High,55.12,2,189.71,94.855,0.0076504629629629,6.007650462962963,0,100.0,58.99003742554425
5adD8cqHvem2,High,49.98,1,188.8,188.8,0.0098263888888888,5.0098263888888885,0,100.0,32.478813559322035
LXWWcZ08ecIP,High,49.52,1,188.8,188.8,0.010625,3.010625,0,100.0,27.91843220338983
N6ajlbLDXerg,High,50.15,1,188.8,188.8,0.0096180555555555,4.009618055555555,0,100.0,8.448093220338983
Wb8Yl1wZLTRB,High,52.16,1,188.8,188.8,0.0070833333333333,6.007083333333333,0,100.0,48.3686440677966
hemD52k06GTY,High,48.92,1,188.8,188.8,0.0118634259259259,4.011863425925926,0,100.0,52.07627118644067
taoJfmdWnywe,High,49.83,1,188.8,188.8,0.0100347222222222,4.010034722222223,0,100.0,33.23093220338983
JX3xHMzyhOi6,High,45.91,1,185.9,185.9,0.0360185185185185,3.0360185185185187,0,100.0,22.68423883808499
UknQ7p3pZltZ,High,47.0,1,185.89,185.89,0.0195717592592592,4.019571759259259,0,100.0,143.67636774436494
6RXn8X3tMEFa,High,45.16,1,184.9,184.9,0.0680555555555555,6.068055555555556,0,100.0,26.360194699837752
7RP8PTHePnhT,High,52.63,1,184.9,184.9,0.0061921296296296,4.006192129629629,0,100.0,53.84532179556517
iBnghdhnOMQv,High,47.85,2,183.72,91.86,0.1010706018518518,4.601070601851852,0,100.0,37.37208795993904
a9nadA3y30ry,High,52.5,1,183.38,183.38,0.0064236111111111,6.006423611111111,0,100.0,38.57563529283455
EEI4YCtw3bJe,High,52.42,1,181.9,181.9,0.0064930555555555,6.006493055555556,0,100.0,11.489829576690488
N0IKT9op4H6t,High,53.03,1,181.01,181.01,0.0,7.0,0,100.0,4.226285840561295
77RZmaX4locH,High,46.28,1,181.0,181.0,0.0260069444444444,4.026006944444444,0,100.0,49.35911602209945
RzZDlNGfLsEQ,High,54.87,3,179.99,59.99666666666667,0.0092554012345679,4.675922067901235,0,100.0,102.06678148786044
lZj9uuLRGZn4,High,52.98,4,179.8,44.95,0.016412037037037,6.516412037037037,0,100.0,93.88209121245829
bkQF0x8JRQ0y,High,45.78,1,178.9,178.9,0.0345833333333333,3.0345833333333334,0,100.0,14.410285075461152
ZKQT73HNk5Y3,High,40.5,1,178.0,178.0,0.2845486111111111,7.284548611111111,0,100.0,10.634831460674157
hx2PV3n4i8bg,High,48.33,1,178.0,178.0,0.0124189814814814,3.0124189814814817,0,100.0,25.348314606741575
hRtu43pT74Ke,High,52.32,1,176.97,176.97,0.0064467592592592,6.006446759259259,0,100.0,36.328191218850655
YRv1uHmdwwc6,High,52.23,1,176.6,176.6,0.0065277777777777,6.0065277777777775,0,100.0,13.312570781426954
MoOdjG41nt1P,High,50.87,1,175.5,175.5,0.0083912037037037,3.008391203703704,0,100.0,12.535612535612536
0mNQOOvRxX8B,High,51.42,1,173.2,173.2,0.0077199074074074,4.007719907407408,0,100.0,14.278290993071593
aZYt4jtn7Te7,High,49.45,2,172.43,86.215,0.0255266203703703,3.5255266203703703,0,100.0,25.91196427535812
pgoh0nDV1Ho5,High,49.24,1,171.9,171.9,0.0103587962962962,3.010358796296296,0,100.0,17.265852239674228
dERhd5Vzg27h,High,51.82,1,171.15,171.15,0.0069212962962962,6.006921296296296,0,100.0,67.8118609406953
j4EokiFTvJBb,High,52.77,1,171.15,171.15,0.0,6.0,0,100.0,9.92696465089103
miXxb4RMr58G,High,47.19,1,170.7,170.7,0.0161689814814814,4.016168981481481,0,100.0,20.11130638547159
kwsn7oZxQHDl,High,45.22,1,169.99,169.99,0.0437731481481481,4.043773148148148,0,100.0,11.730101770692395
ssL5o10ng6Eb,High,39.55,2,167.72,83.86,0.4671296296296296,3.4671296296296297,0,100.0,87.65203911280706
PUbh9j0siJKG,High,50.75,1,167.0,167.0,0.0082986111111111,5.008298611111111,0,100.0,24.79640718562874
3FEfMKD9aVSs,High,52.5,1,166.94,166.94,0.0044791666666666,4.004479166666667,0,100.0,4.037378698933749
mwGJ72vS4HBC,High,52.64,1,164.98,164.98,0.0,5.0,0,100.0,33.66468662868227
pRyQixqm2Bsq,High,50.45,1,161.55,161.55,0.0085416666666666,3.0085416666666664,0,100.0,20.018570102135563
AchOMLXfk3ii,High,50.46,1,161.0,161.0,0.0085185185185185,3.0085185185185184,0,100.0,29.534161490683232
BB2tmAef9FCb,High,43.85,1,161.0,161.0,0.1108449074074074,3.110844907407408,0,100.0,11.29192546583851
WiyT9I3oYGop,High,44.95,1,161.0,161.0,0.0471875,3.0471875,0,100.0,34.49689440993789
A64LphPIw0tx,High,49.8,1,159.9,159.9,0.0092824074074074,4.009282407407407,0,100.0,2.320200125078174
bqC45dWiw5Wj,High,50.71,1,157.41,157.41,0.008125,4.008125,0,100.0,8.900323994663617
9SWoqiJj9Kas,High,54.52,2,156.89,78.445,0.007355324074074,5.507355324074074,0,100.0,32.56421696730193
aAIZTPCyVla8,High,49.12,1,156.3,156.3,0.0099768518518518,5.009976851851852,0,100.0,24.09468969929622
GVwAF7MxFicD,High,50.8,1,155.4,155.4,0.007974537037037,5.007974537037037,0,100.0,3.198198198198198
MHtJFFYcICb1,High,48.46,2,153.78,76.89,0.0355902777777777,4.035590277777778,0,100.0,75.13330732214853
0SHS5xDUVSpP,High,51.02,1,151.72,151.72,0.0076041666666666,7.007604166666667,0,100.0,32.302926443448456
GMd99HQ36dJE,High,43.52,2,151.67,75.835,0.2748611111111111,4.274861111111111,0,100.0,61.29755389991429
gykqvS4Qq9Sq,High,52.83,4,151.36,37.84,0.0142476851851851,6.014247685185185,0,100.0,142.01902748414375
6XDNR2n69Ce6,High,49.83,1,151.2,151.2,0.0089814814814814,3.0089814814814817,0,100.0,9.305555555555555
Lf5hnr2u00Fu,High,49.86,1,150.82,150.82,0.0089467592592592,5.008946759259259,0,100.0,21.442779472218543
C80Q2lQZ9COh,High,48.1,1,148.5,148.5,0.0116087962962962,6.011608796296296,0,100.0,4.538720538720539
GN33n87V73eX,High,47.53,1,148.5,148.5,0.0129398148148148,3.012939814814815,0,100.0,40.39057239057239
aeWbd3M28ShO,High,50.87,1,148.5,148.5,0.0076851851851851,3.0076851851851854,0,100.0,25.93265993265993
ek7MaeGx3Sqc,High,46.44,1,148.5,148.5,0.0174884259259259,4.017488425925926,0,100.0,59.50841750841751
fWvA9nPGQrLu,High,47.45,1,147.01,147.01,0.012974537037037,7.012974537037037,0,100.0,32.276715869668735
9WT5VvxbxrDN,High,49.58,2,146.46,73.23,0.0180381944444444,6.518038194444444,0,100.0,56.67076334835449
slyNhZRjLb0S,High,40.76,1,145.99,145.99,0.2483101851851852,5.248310185185185,0,100.0,38.04370162339886
VKptZSjzeR8N,High,51.65,1,145.69,145.69,0.0062731481481481,3.006273148148148,0,100.0,14.345528176264672
xMayhpkcxQ9F,High,44.82,1,145.69,145.69,0.0397453703703703,5.039745370370371,0,100.0,21.044683917907886
EVYqSX0VhRMX,High,41.21,1,145.3,145.3,0.2270717592592592,6.22707175925926,0,100.0,7.708189951823812
S1JGDbVI8LsW,High,54.22,2,144.57999999999998,72.28999999999999,0.007349537037037,4.507349537037037,0,100.0,39.74270300179832
4mNc3mfswqzQ,High,48.35,1,142.14,142.14,0.0107291666666666,4.010729166666667,0,100.0,32.566483748417056
i3nkXQkIeoUe,High,48.44,1,142.14,142.14,0.010625,3.010625,0,100.0,30.751371886872104
lWQmKF3zWamC,High,46.15,1,142.14,142.14,0.0183796296296296,3.0183796296296297,0,100.0,88.72238637962573
ePP0lbsPzQS3,High,51.56,1,141.12,141.12,0.0062847222222222,4.006284722222222,0,100.0,27.395124716553287
9qiA0OeCYlmh,High,51.86,5,140.01,28.002,0.0270324074074074,4.627032407407407,0,100.0,89.32933361902722
QUQxV1OQ4enE,High,42.73,1,137.99,137.99,0.1405787037037037,3.140578703703704,0,100.0,7.862888615117036
QuHzyl7PHuUt,High,51.26,1,137.88,137.88,0.0066087962962962,5.006608796296296,0,100.0,19.662024949231217
tjQoWRViCft1,High,51.97,1,136.94,136.94,0.0,4.0,0,100.0,29.078428508835984
tOXOLwzD80tB,High,51.25,1,136.9,136.9,0.0065625,6.0065625,0,100.0,7.516435354273192
a2fDGSa1L9B4,High,50.6,1,136.12,136.12,0.0075462962962962,6.007546296296296,0,100.0,4.356450191007934
2NnxAiHaF3XO,High,49.65,1,135.0,135.0,0.0086689814814814,6.008668981481481,0,100.0,17.48148148148148
58oyoNP1FEmT,High,49.58,1,134.57,134.57,0.008761574074074,3.008761574074074,0,100.0,5.1051497361967755
7fospdN0rUQ3,High,57.04,4,134.0,33.5,0.0060648148148148,4.506064814814815,0,100.0,62.38805970149254
fzfPQROCES3m,High,53.83,4,133.64,33.41,0.0104861111111111,5.010486111111111,0,100.0,47.7102663873092
VUSLlIFaBbkh,High,53.06,2,130.57,65.285,0.0084027777777777,4.0084027777777775,0,100.0,82.34663398943096
w9qyTFYEYrS2,High,46.78,1,129.46,129.46,0.013599537037037,3.013599537037037,0,100.0,24.98068901591225
NYvU1i0tMdDR,High,48.02,1,127.77,127.77,0.0106828703703703,4.0106828703703705,0,100.0,104.21069108554435
sVpj5YMdbhmc,High,49.65,1,127.77,127.77,0.0084722222222222,5.008472222222222,0,100.0,29.654848555999063
w8sp9xWrYYbK,High,50.62,1,127.77,127.77,0.0072569444444444,5.007256944444444,0,100.0,1.9253345855834703
92ARezWR3qBB,High,45.51,1,125.46,125.46,0.0191666666666666,4.019166666666667,0,100.0,21.728040809819866
JLF8mM1eJEXW,High,50.63,1,125.46,125.46,0.0069675925925925,4.006967592592592,0,100.0,34.823848238482384
ONP6cvQOjR7o,High,50.6,1,125.46,125.46,0.007037037037037,4.007037037037037,0,100.0,30.208831500079707
r1do3Gn6Vki0,High,50.89,1,125.46,125.46,0.0066087962962962,5.006608796296296,0,100.0,22.14251554280249
hWO6bqFeMXM7,High,45.41,1,125.0,125.0,0.0197685185185185,5.019768518518519,0,100.0,2.4
Ut4TYHjqVpOf,High,48.88,1,124.89,124.89,0.0092476851851851,6.009247685185185,0,100.0,5.420770277844503
22EFCx8qJf8Y,High,52.2,2,124.84,62.42,0.0091493055555555,3.009149305555556,0,100.0,93.48766421018904
AvjMfdAgmDix,High,40.41,2,124.43,62.215,0.3754282407407407,4.8754282407407405,0,100.0,42.69066945270433
bP6rjZE9cA1P,High,50.36,4,123.76,30.94,0.0260706018518518,5.526070601851853,0,100.0,287.8151260504202
BYzpmiTcWbDr,High,41.26,2,122.39,61.195,0.3362789351851851,5.336278935185185,0,100.0,83.02965928588937
ivz1W8ihLfnw,High,49.68,1,122.3,122.3,0.0082060185185185,5.008206018518519,0,100.0,30.057236304170072
gcq65q3GuyXx,High,48.38,1,121.97,121.97,0.0096643518518518,6.009664351851852,0,100.0,31.696318766909894
7hEv2HCwNlHV,High,45.75,1,119.87,119.87,0.016724537037037,4.016724537037037,0,100.0,41.94544089430216
lSBOihS4qUaM,High,49.88,1,119.86,119.86,0.0079166666666666,3.0079166666666666,0,100.0,8.209577840814283
irKc7yrLWY7K,High,48.52,2,118.12,59.06,0.0197511574074074,5.519751157407407,0,100.0,13.723332204537758
RphVahHGhWjR,High,45.64,1,116.89,116.89,0.0169328703703703,3.01693287037037,0,100.0,31.354264693301392
fUYjegBdHGtn,High,49.0,1,116.55,116.55,0.0088310185185185,6.008831018518518,0,100.0,27.001287001287
Gr1QDGCaUbIE,High,51.35,1,116.11,116.11,0.0,4.0,0,100.0,32.66729825165791
mjHien0dmjP0,High,47.54,1,116.11,116.11,0.0107986111111111,4.010798611111111,0,100.0,38.36878821806907
xxZWCgN6Dj1y,High,43.79,1,115.32,115.32,0.0438657407407407,3.043865740740741,0,100.0,33.27263267429761
gsjT3buFXEKe,High,56.07,11,113.62,10.32909090909091,0.0127651515151515,4.467310606060607,0,100.0,243.96233057560286
6TQE8UIDcEZw,High,45.5,1,111.27,111.27,0.0166898148148148,4.016689814814815,0,100.0,14.71196189449088
YhG8GZQWQVB1,High,50.82,1,111.27,111.27,0.0058680555555555,6.005868055555555,0,100.0,35.66100476318864
CN2L6AkjkkFM,High,50.89,1,109.82,109.82,0.0054861111111111,3.0054861111111117,0,100.0,75.0682935712985
Kjjvek91TpHj,High,44.02,1,109.82,109.82,0.0336689814814814,4.0336689814814815,0,100.0,15.907849207794571
iUgQqrcLIG3i,High,44.01,1,109.82,109.82,0.0338078703703703,6.033807870370371,0,100.0,26.716445091968676
xSE3KdOwqlZz,High,48.07,1,109.82,109.82,0.0096296296296296,4.00962962962963,0,100.0,34.83882717173557
IFaTyWpOqrOv,High,50.2,1,109.66,109.66,0.0068518518518518,6.006851851851851,0,100.0,21.803757067298925
QLuy5z2KxrwP,High,43.35,1,109.6,109.6,0.0517939814814814,3.0517939814814814,0,100.0,106.64233576642337
RzVHEP1EMsYF,High,48.9,1,109.6,109.6,0.0085763888888888,5.008576388888889,0,100.0,54.80839416058394
LZ8Re0ZMNYCY,High,49.05,5,109.24,21.848000000000003,0.1078958333333333,3.707895833333333,0,100.0,135.95752471622114
ugrcAZo33ZJu,High,49.55,1,107.76,107.76,0.007824074074074,4.007824074074074,0,100.0,41.12843355605048
4MiHoNpiDntM,High,57.37,9,107.73,11.97,0.00875,4.675416666666667,0,100.0,690.1420217209691
7e2miueV1rBR,High,45.65,1,107.63,107.63,0.0148726851851851,3.014872685185185,0,100.0,82.40267583387532
WdZJvhh95pO2,High,49.92,1,107.63,107.63,0.0071527777777777,7.007152777777778,0,100.0,24.175415776270555
aAsYbWyC7U9j,High,46.55,1,107.63,107.63,0.0121527777777777,3.0121527777777777,0,100.0,44.16984112236366
5Gg5pN4FYKlc,High,46.0,1,107.53,107.53,0.0134606481481481,7.013460648148148,0,100.0,19.343439040267832
mRkPPxSh3txT,High,49.44,1,104.7,104.7,0.0078009259259259,4.007800925925926,0,100.0,94.85195797516714
eAjDUfXlzljL,High,50.11,1,103.12,103.12,0.0066087962962962,7.006608796296296,0,100.0,38.140031031807595
8VakHLdps5C0,High,48.92,1,101.75,101.75,0.0082638888888888,3.008263888888889,0,100.0,4.235872235872235
ExEflWT2ZgYS,High,50.51,1,101.75,101.75,0.0055324074074074,4.005532407407407,0,100.0,1.6904176904176904
wmDGqSw3Lku4,High,47.55,1,101.75,101.75,0.0098726851851851,5.009872685185186,0,100.0,87.84275184275184
VQ8ufaMXB2L1,High,50.36,1,101.45,101.45,0.0059259259259259,5.005925925925926,0,100.0,24.977821586988664
3m9qtOydq06B,High,45.3,1,100.0,100.0,0.0153472222222222,4.015347222222222,0,100.0,31.8
D2CloMzrukOY,High,43.65,1,100.0,100.0,0.0315277777777777,6.031527777777778,0,100.0,14.069999999999999
JpTrbAcU4yOd,High,43.91,1,100.0,100.0,0.0264930555555555,5.026493055555555,0,100.0,166.91
UbOj595s2yLF,High,46.37,1,100.0,100.0,0.0119560185185185,4.011956018518519,0,100.0,36.27
fFyCIrM3XyAL,High,45.5,1,100.0,100.0,0.014386574074074,4.0143865740740745,0,100.0,29.18
cdFSDcrO2vCz,High,50.18,1,99.56,99.56,0.0061689814814814,6.006168981481482,0,100.0,149.3672157492969
P6NX6yPLkVBw,High,47.85,1,98.6,98.6,0.0093287037037037,5.009328703703703,0,100.0,8.945233265720082
vpDStE3CwTrC,High,45.35,1,98.6,98.6,0.0146064814814814,4.014606481481482,0,100.0,48.225152129817445
vDINI8Y1zlgh,High,46.47,1,97.99,97.99,0.0113310185185185,3.0113310185185185,0,100.0,62.577814062659456
7C9baDb5TEed,High,50.91,2,97.93,48.965,0.0094560185185185,5.509456018518518,0,100.0,92.24956601654243
YdP3OQ3ypjdx,High,39.58,2,96.1,48.05,0.3673379629629629,4.367337962962963,0,100.0,52.63267429760666
NtrpJLeuCNTP,High,46.52,1,95.74,95.74,0.0110648148148148,5.011064814814815,0,100.0,17.317735533737206
7fRRPZ84OMEq,High,45.39,1,95.03,95.03,0.0141203703703703,4.01412037037037,0,100.0,14.99526465326739
HEl21QDTW9oB,High,43.45,1,95.03,95.03,0.0307754629629629,7.030775462962963,0,100.0,39.78743554666948
HbBtxvzEwU3f,High,43.29,1,95.03,95.03,0.0351388888888888,7.035138888888889,0,100.0,40.87130379880038
VhOQIFjYIzH5,High,47.79,1,95.03,95.03,0.0092361111111111,4.009236111111111,0,100.0,5.829737977480796
qbA5ZnyZnj1k,High,50.26,1,95.03,95.03,0.0049884259259259,4.004988425925926,0,100.0,144.30179943175838
Bx9naOL7SRcB,High,47.0,1,94.19,94.19,0.0101041666666666,5.010104166666666,0,100.0,15.585518632551226
p5hwkyT2UY84,High,50.39,1,93.97,93.97,0.0,5.0,0,100.0,65.25486857507715
S8KaP2TnSmMd,High,44.97,1,92.1,92.1,0.0151157407407407,5.0151157407407405,0,100.0,60.9229098805646
O6Y9fTPrDKIG,High,46.42,1,91.33,91.33,0.0109375,7.0109375,0,100.0,41.93583707434578
zJQlZlUC2Fra,High,57.69,9,90.9,10.1,0.0075154320987654,3.340848765432099,0,100.0,434.85148514851477
ziqoutjkcjY8,High,49.97,1,90.1,90.1,0.0057175925925925,7.0057175925925925,0,100.0,88.91231964483907
6Sep5eQn5vul,High,41.67,2,89.28999999999999,44.645,0.2683159722222222,3.268315972222222,0,100.0,78.2954418187927
IsulrFHNdA6v,High,48.12,1,86.32,86.32,0.0084606481481481,7.008460648148148,0,100.0,19.41612604263207
NwXrFku0b7VL,High,52.66,2,85.78,42.89,0.0066666666666666,3.506666666666667,0,100.0,57.90394031242714
CDoCMj09rJUV,High,46.05,1,85.39,85.39,0.0114583333333333,4.011458333333334,0,100.0,15.762969902798924
73df1KlToIGL,High,48.64,2,84.59,42.295,0.012980324074074,3.012980324074074,0,100.0,96.50076841234187
ZSWs1VdRa2de,High,51.28,2,83.57,41.785,0.0085358796296296,3.5085358796296298,0,100.0,90.41522077300468
TRuGdoZqA0ex,High,42.86,1,83.36,83.36,0.0363194444444444,3.036319444444445,0,100.0,8.241362763915546
iuyMl9KgXugg,High,44.39,1,83.36,83.36,0.0168055555555555,5.016805555555556,0,100.0,38.79558541266795
8orrIjrZbZe0,High,45.6,1,82.91,82.91,0.0122685185185185,7.012268518518519,0,100.0,27.77710770715234
mTyIhVOgsH9h,High,45.28,1,82.8,82.8,0.0131018518518518,3.013101851851852,0,100.0,13.683574879227054
HoGGoyUqmwKv,High,41.12,1,81.9,81.9,0.1234722222222222,5.123472222222222,0,100.0,2.881562881562881
RpArfJqUEmTZ,High,48.71,1,79.8,79.8,0.0075231481481481,7.007523148148148,0,100.0,36.42857142857143
TGCLaHbpoNSW,High,44.51,1,79.8,79.8,0.0159375,6.0159375,0,100.0,43.85964912280702
ozjiHoSKwUks,High,49.21,1,79.49,79.49,0.0066435185185185,4.006643518518518,0,100.0,30.972449364699965
E0aThuuQ35kv,High,44.86,1,78.0,78.0,0.0141550925925925,6.014155092592593,0,100.0,7.58974358974359
jPmu9bgRHPUi,High,48.09,1,76.99,76.99,0.0082291666666666,6.008229166666666,0,100.0,22.067801013118586
VP0oYIZ1LJbh,High,44.01,1,76.98,76.98,0.0181712962962962,4.0181712962962965,0,100.0,173.12288906209406
McT04PuYy9Iu,High,49.46,1,75.25,75.25,0.0060648148148148,6.006064814814815,0,100.0,37.887043189368775
ZYtfKhL8iPHo,High,46.23,2,74.93,37.465,0.0283275462962962,5.028327546296296,0,100.0,138.36914453489925
LBEoQfjEp2pO,High,44.28,1,71.8,71.8,0.0161921296296296,4.01619212962963,0,100.0,6.030640668523677
sk8rPjqY7dwa,High,40.77,2,70.69,35.345,0.2815393518518518,6.781539351851851,0,100.0,68.86405432168625
MP2RIpXiKk5o,High,45.82,1,69.86,69.86,0.0109837962962962,4.010983796296296,0,100.0,22.473518465502433
tP3JVy8GNnQu,High,45.92,1,67.33,67.33,0.0108333333333333,4.010833333333333,0,100.0,9.03015000742611
DFhFdU4CT4XR,High,49.11,1,66.99,66.99,0.0064814814814814,5.006481481481481,0,100.0,15.420211971936112
BUqbhbU1CoXe,High,41.92,1,66.96,66.96,0.058125,7.058125,0,100.0,11.36499402628435
6JKxHTjywSkQ,High,44.24,1,66.3,66.3,0.0155902777777777,4.015590277777778,0,100.0,98.61236802413272
SqyA6xr3t98s,High,48.07,1,66.0,66.0,0.0079398148148148,5.007939814814815,0,100.0,3.727272727272727
1xfHf0FSEHYm,High,44.09,3,65.92,21.973333333333333,0.1914506172839506,3.524783950617284,0,100.0,35.02730582524271
0BSAzZYz5osO,High,46.01,1,65.06,65.06,0.0104398148148148,4.010439814814815,0,100.0,32.12419305256686
PSWmiJiRlGzG,High,44.68,1,65.06,65.06,0.0134143518518518,6.013414351851852,0,100.0,64.78635106055948
ALYFhJWatAEO,High,44.57,1,62.83,62.83,0.0137731481481481,4.0137731481481485,0,100.0,107.51233487187648
SZk8twZ2qcP7,High,36.72,2,62.0,31.0,0.4516898148148148,5.451689814814815,0,100.0,109.11290322580645
NkNXBaFgHeXR,High,49.09,1,61.72,61.72,0.0061689814814814,4.006168981481482,0,100.0,58.279325988334406
u6al8Rr2InbX,High,46.63,1,60.09,60.09,0.0094097222222222,5.009409722222222,0,100.0,64.10384423364953
0q4vSgMUGbNP,High,48.37,1,59.85,59.85,0.0072916666666666,7.007291666666666,0,100.0,153.76775271512113
oYpCMAbNZrIM,High,52.43,2,59.73,29.865,0.005625,4.505625,0,100.0,159.3336681734472
Eya24mkhWME0,High,45.9,1,59.2,59.2,0.0103587962962962,4.0103587962962965,0,100.0,79.89864864864865
Ihg5G819aUpr,High,48.87,1,58.1,58.1,0.0064004629629629,3.006400462962963,0,100.0,10.981067125645438
CglZaD3jlhH6,High,49.94,2,57.4,28.7,0.0093171296296296,5.00931712962963,0,100.0,246.75958188153308
OJktNwadOVAf,High,47.9,1,56.89,56.89,0.007824074074074,4.007824074074074,0,100.0,59.90507997890666
gUsZ1MEkiOyV,High,44.09,1,56.89,56.89,0.0147222222222222,6.014722222222222,0,100.0,157.72543505009668
s1EyLB8SR0zU,High,44.74,1,56.89,56.89,0.012511574074074,6.012511574074074,0,100.0,13.816136403585869
tuwLsaav4OKT,High,47.86,1,56.89,56.89,0.0078703703703703,7.00787037037037,0,100.0,48.02249956055546
tRrZpmzRgo4Q,High,35.78,2,55.59,27.795,0.4869097222222222,3.9869097222222223,0,100.0,82.20903040115128
jfhiRLwRWsc2,High,44.34,1,55.27,55.27,0.0134837962962962,3.0134837962962964,0,100.0,127.12140401664556
zlQMvz5cRvbt,High,47.84,1,54.98,54.98,0.0077546296296296,4.00775462962963,0,100.0,111.53146598763189
IXsSqq2RGNrk,High,48.85,1,54.95,54.95,0.0060300925925925,6.006030092592592,0,100.0,101.07370336669699
nNYo0b4VXzZE,High,49.23,1,53.95,53.95,0.0,3.0,0,100.0,52.567191844300275
3HDIfKi2zNiV,High,38.5,3,53.58,17.86,0.413136574074074,4.746469907407408,0,100.0,174.9533407988055
bH7sjEUKCvU0,High,48.31,1,50.1,50.1,0.0067013888888888,5.006701388888889,0,100.0,83.3932135728543
QjZua0TtRhed,High,43.52,1,49.99,49.99,0.016412037037037,4.016412037037037,0,100.0,30.246049209841964
jZpEfYCO578r,High,46.33,1,49.87,49.87,0.0093402777777777,6.009340277777778,0,100.0,114.49769400441147
g5I2bqYppfrb,High,45.32,1,49.38,49.38,0.0107291666666666,4.010729166666667,0,100.0,40.72498987444309
wBW4KIkGUCO1,High,43.91,1,49.38,49.38,0.0143634259259259,6.014363425925926,0,100.0,81.32847306601863
VRzFJY5Ghhog,High,43.55,1,48.65,48.65,0.015949074074074,5.015949074074074,0,100.0,134.10071942446044
MrQ6iukQHrOv,High,47.78,1,47.91,47.91,0.0074305555555555,6.007430555555556,0,100.0,147.81882696723022
GWJmKnWoqCk6,High,48.04,1,47.5,47.5,0.0069560185185185,3.0069560185185185,0,100.0,116.92631578947368
HvZjlU9JTnWG,High,47.32,1,45.9,45.9,0.0080092592592592,5.008009259259259,0,100.0,96.01307189542484
RNFE5zNAmF9M,High,36.04,1,45.05,45.05,0.3059722222222222,4.305972222222223,0,100.0,201.95338512763595
Fgd3W7Ty79iP,High,47.99,1,44.95,44.95,0.0068981481481481,6.0068981481481485,0,100.0,53.548387096774185
28OLN92QJ3m4,High,43.61,1,43.63,43.63,0.0146296296296296,7.0146296296296295,0,100.0,7.4490029796011905
jH5ln5T5LFOi,High,48.68,1,43.2,43.2,0.0049421296296296,3.004942129629629,0,100.0,375.1851851851852
GIH9FZZ1QIYb,High,48.85,1,42.89,42.89,0.0,4.0,0,100.0,129.49405455817208
INtFf93xgez9,High,44.39,1,42.89,42.89,0.0121759259259259,5.012175925925926,0,100.0,85.12473770109582
jcGg83K4NoC4,High,46.87,1,42.89,42.89,0.0083680555555555,4.008368055555556,0,100.0,181.67404989508046
xUZbnnN8xl3W,High,45.65,1,42.79,42.79,0.0097453703703703,6.0097453703703705,0,100.0,143.53820986211733
GvHrwGuvlT15,High,44.74,1,41.58,41.58,0.0112152777777777,7.011215277777778,0,100.0,157.81625781625783
lZI4D3uoNkps,High,44.47,2,41.34,20.67,0.0453587962962963,4.045358796296297,0,100.0,181.05950653120462
wXc6xgnecvvx,High,43.01,1,38.86,38.86,0.0168171296296296,3.01681712962963,0,100.0,75.11580030880083
0dqGLUrWy1bt,High,42.0,1,35.7,35.7,0.025625,6.025625,0,100.0,87.11484593837535
OhdoyH1JJwZt,High,41.21,1,35.06,35.06,0.0423611111111111,3.042361111111111,0,100.0,26.896748431260693
41snRze4ouAm,High,36.15,2,34.96,17.48,0.4350057870370371,3.435005787037037,0,100.0,47.368421052631575
TtRFOBqvW2jL,High,41.55,1,34.35,34.35,0.0324652777777777,4.032465277777778,0,100.0,111.49927219796214
b1UavoirxgVP,High,46.78,1,34.0,34.0,0.0082175925925925,6.008217592592593,0,100.0,49.294117647058826
Rz3CEzEGjSSK,High,48.15,1,33.6,33.6,0.0061574074074074,6.006157407407407,0,100.0,93.75
kYrfZhbw9KG0,High,43.11,1,33.41,33.41,0.0157407407407407,4.015740740740741,0,100.0,10.505836575875486
EzuDoPdRAmk1,High,45.01,1,33.33,33.33,0.0103009259259259,3.010300925925926,0,100.0,103.12031203120311
NRvzBoHSC9e3,High,44.46,2,32.24,16.12,0.0392534722222222,3.5392534722222218,0,100.0,318.3933002481389
RuTOBChetY7Y,High,45.25,1,32.0,32.0,0.0098958333333333,6.009895833333333,0,100.0,106.62499999999999
72e7ZZz0NSHa,High,46.1,1,31.0,31.0,0.0088425925925925,5.008842592592592,0,100.0,104.32258064516131
S3F7p09OsTQV,High,39.39,1,29.95,29.95,0.1297222222222222,6.129722222222222,0,100.0,303.2387312186978
bTIuGL6fp4JK,High,45.49,1,29.87,29.87,0.0095138888888888,6.009513888888889,0,100.0,119.41747572815532
3wnsc4tasTf2,High,44.32,1,28.82,28.82,0.0113194444444444,3.0113194444444447,0,100.0,464.01804302567655
AL72hKJY7h2J,High,41.79,1,28.82,28.82,0.025324074074074,4.025324074074074,0,100.0,160.06245662734213
g32j47UpHeVj,High,40.65,1,28.82,28.82,0.0569791666666666,6.056979166666666,0,100.0,176.96044413601666
123r3r62xRB8,High,42.95,1,28.8,28.8,0.0154513888888888,5.015451388888889,0,100.0,61.076388888888886
3fQVgVxbARce,High,45.51,1,27.4,27.4,0.009375,3.009375,0,100.0,401.9708029197081
