seller_id,prediction,order_count,avg_processing_time,avg_delivery_days,total_sales,avg_order_value,on_time_delivery_rate,performance_cluster
29mjIQ6NC7vk,0,11,0.2727272727272727,5.0,2280.5499999999997,207.32272727272724,0.85,1
pGQkRG4o0zZ9,0,41,0.6829268292682927,5.0,4440.7099999999955,108.30999999999989,0.85,1
VMALVQ8WsmKg,1,13,2.3846153846153846,5.0,1716.4199999999998,132.03230769230768,0.85,2
taoJfmdWnywe,0,1,0.0,5.0,188.8,188.8,0.85,1
v7uEtFlkZ6lX,1,2,3.0,5.0,454.25,227.125,0.85,2
axOhCopVpSxE,0,5,0.4,5.0,193.69,38.738,0.85,1
y9RmCdCgLAfK,0,2,0.5,5.0,803.0999999999999,401.54999999999995,0.85,1
Ve3fre6yXxmB,0,1,0.0,5.0,25.73,25.73,0.85,1
X7wb4RXxnp7y,0,13,0.9230769230769231,5.0,4478.34,344.4876923076923,0.85,1
a7JW6DLvlv0m,0,1,0.0,5.0,113.49,113.49,0.85,1
hx2PV3n4i8bg,0,1,0.0,5.0,178.0,178.0,0.85,1
Q2D5os1KqKJG,0,1,0.0,5.0,820.0,820.0,0.85,1
K6yDyz4ENZbi,0,1,0.0,5.0,159.9,159.9,0.85,1
dHUHvmn8Gewy,0,258,0.5193798449612403,5.0,116797.18000000023,452.7022480620164,0.85,1
i4BuPduAnCgp,0,42,0.16666666666666666,5.0,6615.299999999994,157.5071428571427,0.85,1
oI8R7WsNWWBc,0,2754,0.7167755991285403,5.0,1618624.5699999484,587.7358641975121,0.85,1
V8Stg8HdXCTe,0,1988,0.4607645875251509,5.0,516412.9700000113,259.765075452722,0.85,1
ghsV9MAOkMh7,0,25,0.88,5.0,5902.619999999998,236.10479999999993,0.85,1
C1FACJF4mdib,0,2,0.5,5.0,103.21,51.605,0.85,1
BWVUZmCNTZ8B,0,3,0.0,5.0,680.49,226.83,0.85,1
7zibeXCiWpBm,0,3,1.0,5.0,3943.89,1314.6299999999999,0.85,1
IWyqTRrR9OEw,0,10,0.9,5.0,4839.9,483.98999999999995,0.85,1
XwOgeUMSX39Y,0,1,0.0,5.0,12.65,12.65,0.85,1
HoGGoyUqmwKv,0,1,0.0,5.0,81.9,81.9,0.85,1
ODK8p04ivfUv,1,5,2.2,5.0,382.65999999999997,76.532,0.85,2
j9Q3kZXZJ2kw,0,31,0.6129032258064516,5.0,3892.969999999999,125.57967741935481,0.85,1
hwsU0uehZSnI,0,7,0.0,5.0,325.06,46.43714285714286,0.85,1
gOXSqNyCHHwE,0,1,1.0,5.0,35.98,35.98,0.85,1
IojdJqm88GrG,0,3,0.6666666666666666,5.0,642.4300000000001,214.14333333333335,0.85,1
454R0jJQbvt5,0,1,0.0,5.0,535.0,535.0,0.85,1
mEBm4Hehu6HT,0,6,0.0,5.0,2853.9799999999996,475.66333333333324,0.85,1
YhG8GZQWQVB1,0,1,0.0,5.0,111.27,111.27,0.85,1
Th4bn9IrLNod,0,9,0.1111111111111111,5.0,1122.69,124.74333333333334,0.85,1
IplBYqmlfrzQ,0,1,0.0,5.0,24.1,24.1,0.85,1
rLBPy3quD5kO,0,1,0.0,5.0,575.5,575.5,0.85,1
IwfPBrx31sj1,1,1,2.0,5.0,649.99,649.99,0.85,2
B4FMkEQ2aEJy,1,1,2.0,5.0,111.27,111.27,0.85,2
QLuy5z2KxrwP,0,1,0.0,5.0,109.6,109.6,0.85,1
YRv1uHmdwwc6,0,1,0.0,5.0,176.6,176.6,0.85,1
SrBlWK3rKgg6,0,1,0.0,5.0,23.1,23.1,0.85,1
SgeUigb5Vbiv,0,873,0.44902634593356244,5.0,497912.9999999956,570.3470790377957,0.85,1
YjBEThHePJDI,1,2,2.0,5.0,3243.0,1621.5,0.85,2
qdnpFAlJ06nJ,0,36,0.4444444444444444,5.0,8260.57,229.46027777777778,0.85,1
CN2L6AkjkkFM,0,1,0.0,5.0,109.82,109.82,0.85,1
w9ptuc8pJES1,0,1,0.0,5.0,190.06,190.06,0.85,1
I3dxfAGEQEQU,0,16,0.0,5.0,11198.399999999996,699.8999999999997,0.85,1
ARNPJQjYTDDb,0,147,0.2585034013605442,5.0,46528.980000000025,316.5236734693879,0.85,1
wM1mqnqet0rU,0,45,0.4666666666666667,5.0,7647.709999999999,169.94911111111108,0.85,1
9pqN3E8r3heO,0,21,0.5238095238095238,5.0,1962.1700000000003,93.43666666666668,0.85,1
78sV6I5nExj0,0,77,0.6233766233766234,5.0,20826.98999999998,270.48038961038935,0.85,1
tP3JVy8GNnQu,0,1,0.0,5.0,67.33,67.33,0.85,1
ibSWOtPb5akB,0,13,0.9230769230769231,5.0,1689.9199999999998,129.99384615384614,0.85,1
TkPqZGbuKhLw,0,7,0.8571428571428571,5.0,976.87,139.55285714285714,0.85,1
gq8n14VQUC6O,0,6,0.0,5.0,1415.88,235.98000000000002,0.85,1
y1aymGYHS851,0,17,0.47058823529411764,5.0,2914.1500000000005,171.42058823529416,0.85,1
SoxXnmT4dyoq,0,2,0.5,5.0,839.8,419.9,0.85,1
XJ84yr38Bcnt,0,7,0.8571428571428571,5.0,1439.29,205.61285714285714,0.85,1
KgmzE1KUim7W,0,2,1.0,5.0,55.11,27.555,0.85,1
SS9nuBJ1hsaq,0,1,0.0,5.0,692.0,692.0,0.85,1
ar9fyUWQdhkb,0,4,0.0,5.0,171.56,42.89,0.85,1
