seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
1hwK88ByZgFX,9,1.7116782407407407,14.424131944444444,6228.0,170.1,692.0,2.73121387283237,100.0,49.47258723203792,2,1,0,45.70365838258496,Low
1ikyDIqfbsLY,5,1.4889236111111113,10.607393518518515,1868.23,90.58,373.646,4.84843943197572,100.0,48.29760705433852,2,1,0,46.2625121791186,Low
1jP534QrrMsG,5,1.7354560185185186,11.49844675925926,2010.9,166.41,402.18,8.275399075041026,100.0,47.83412716550615,2,1,0,45.64362377592357,Low
1ki0AcGqBuUm,18,0.08559670781893,9.688373199588476,3281.55,530.37,182.3083333333333,16.162179457878135,94.44444444444444,49.39022091875104,1,1,0,48.3971756895193,Medium
1lj6EF564kac,1,0.6791550925925925,5.149016203703703,509.99,161.82,509.99,31.73003392223377,100.0,51.07283249592523,1,1,0,48.29511718409725,Medium
1p280yDQxH7E,1,0.0151504629629629,23.17587962962963,205.9,69.55,205.9,33.77853326857698,100.0,51.08348307593641,0,1,0,49.96201980919132,High
1qdJWMNQDRGS,2,0.1471817129629629,4.970190972222222,391.95,148.65,195.975,37.9257558362036,100.0,50.6980317274889,0,1,0,49.63062186784461,High
1svDQkmb2Knh,281,0.2622206570449453,11.170028090813233,139589.55,14309.17,496.75996441281137,10.250889124579885,94.5054945054945,50.68978696956428,1,1,0,47.98622912977834,Medium
1tQEjUJuOyJ8,2539,0.6099328484894899,14.994160617514916,791771.01,129609.47,311.84364316660105,16.369564983188763,91.48766905330152,48.184049073920974,2,1,0,46.48672145330285,Low
1tQXSFyHrsGq,161,0.2725015815504946,8.811085159305268,11160.62,10286.65,69.32062111801241,92.169162645086,100.0,49.70265906276646,1,1,0,49.32368396060886,Medium
1uG631x4Aonr,5,0.5808819444444444,13.239328703703702,737.32,99.91,147.464,13.5504258666522,80.0,44.345222612112565,2,1,0,43.54201280717989,Low
1xfHf0FSEHYm,7,0.8380142195767196,8.080084325396825,688.8499999999999,280.09,98.40714285714284,40.6605211584525,100.0,48.43263877753856,1,1,0,47.896598525551056,Medium
1zSHBJSCVq6l,17,0.0698386437908496,9.569021650326798,2822.6,452.16,166.03529411764706,16.019273010699354,86.66666666666667,47.39664530110797,2,1,0,46.49222712556866,Low
203ASQEGrFJT,50,0.4639694444444444,17.51773449074074,5861.0,2364.46,117.22,40.34226241255758,97.2222222222222,48.78211364211101,1,1,0,48.14331316917121,Medium
22EFCx8qJf8Y,7,0.3034920634920635,12.456203703703704,5363.29,211.52,766.1842857142857,3.9438478993304487,85.71428571428571,49.840202598819786,2,1,0,45.66720981462707,Low
23qXUE3ury3g,5,0.2451041666666666,14.847270833333337,2831.77,163.94,566.354,5.789311985083534,60.0,42.4696935631281,2,2,0,39.385027510162345,Low
24mjkJMrK51h,566,0.3261841750098155,12.385733460934432,165678.1,32726.3,292.71749116607776,19.75294260375994,83.27137546468401,46.62559576657567,2,1,0,45.03112217032194,Low
24tiV8NItrdt,1,0.0093402777777777,12.342280092592592,97.47,20.9,97.47,21.44249512670565,100.0,50.507491596302245,0,1,0,49.97660154554037,High
24xKe3CFg6nB,11,0.0696632996632996,7.450219907407408,827.75,421.85,75.25,50.96345514950167,100.0,50.23560333322951,0,1,0,49.8256509685378,High
26g8rZH1TptV,19,0.6263578216374268,10.358783503898636,3859.89,883.39,203.1521052631579,22.886403498545295,100.0,49.535170775268845,1,1,0,48.42860797711218,Medium
28OLN92QJ3m4,9,0.0146296296296296,7.990543981481482,392.67,29.25,43.63,7.449002979601192,100.0,50.20142331722168,0,1,0,49.96369943239507,High
29mjIQ6NC7vk,51,0.4298254811183732,5.51748547567175,5247.03,1931.28,102.88294117647058,36.80710802110909,100.0,49.484241414956365,1,1,0,48.92349472759813,Medium
2Akc8c3Pc63n,67,0.0258578634604754,10.692756357103372,35820.0,3154.57,534.6268656716418,8.806728084868789,100.0,52.85081885742847,0,1,0,49.939506618131446,High
2C4OtaIgpBlx,1,0.01,8.269247685185185,966.9,31.89,966.9,3.298169407384425,100.0,55.24129294898158,0,1,0,49.97497846612258,High
2D45knxekXG0,72,0.6681269290123457,3.6690769675925927,11761.04,2305.68,163.3477777777778,19.604388727527493,80.55555555555556,44.355426327112426,2,1,0,43.46535879729993,Low
2DPBNIZfinVm,1,0.6225925925925926,18.27550925925926,148.47,34.33,148.47,23.12251633326598,0.0,24.245763557360416,2,2,0,23.43709766951338,Low
2EBnmKLQ6faA,170,1.2179537037037038,8.602131263616558,6214.18,8426.279999999999,36.554,135.59761706291093,100.0,47.15124623535192,1,1,0,46.950447681162764,Medium
2EK6JaJ354rz,233,0.0569529387219837,8.116361766809728,91210.08,10329.07,391.45957081545066,11.324482995739068,97.84482758620688,51.46365419051902,1,1,0,49.33233445983863,Medium
2ES2pcjMcu3D,118,0.5284775188323917,9.12227499215317,25002.11,5874.88,211.88228813559323,23.49753680789341,91.52542372881356,47.715441368515386,2,1,0,46.56100379945694,Low
2FlRcxi3YMnv,2,0.9594849537037038,11.957204861111112,130.81,74.51,65.405,56.96047702775018,50.0,35.44766379599319,2,2,0,35.0914095765837,Low
2Fo99ZZMjAbk,10,0.3162164351851851,10.80011574074074,2433.27,398.4500000000001,243.327,16.375083735056123,80.0,45.53205250086087,2,1,0,44.20672056780475,Low
2HgT2MWHngsN,406,0.5289028575989783,8.080838977832512,105725.23,14807.01,260.40697044334973,14.005181166311958,98.27586206896552,49.68270467085392,1,1,0,48.26375802086532,Medium
2IFngbwutyvZ,11,0.1912058080808081,19.64803872053872,2478.46,543.05,225.31454545454545,21.910783308990258,88.88888888888889,47.97005081496574,2,1,0,46.74281624558991,Low
2IRnDdooRzAF,24,0.4785566165123456,16.69958670910494,4577.9800000000005,1335.01,190.7491666666667,29.161551601361296,91.66666666666666,47.75560795267923,2,1,0,46.716569577510484,Low
2IcU7uvRcWsS,1,1.3088657407407407,20.98670138888889,101.99,38.6,101.99,37.84684773016963,100.0,47.26978753197869,2,1,0,46.714278916832015,Low
